Default,Age,AmountOfPreviousLoansBeforeLoan,AppliedAmount,Country,DebtToIncome,Education,EmploymentDurationCurrentEmployer,EmploymentStatus,ExistingLiabilities,FreeCash,Gender,HomeOwnershipType,IncomeTotal,LiabilitiesTotal,LoanDuration,MaritalStatus,NewCreditCustomer,NoOfPreviousLoansBeforeLoan,NrOfDependants,OccupationArea,UseOfLoan,WorkExperience
True,41,0.0,4500.0,FI,43.34,3.0,MoreThan5Years,3.0,5,559.85,1.0,5.0,2100.0,1411.0,60,4.0,True,0.0,2,1.0,0,15To25Years
False,24,1200.0,1000.0,EE,43.03,2.0,UpTo3Years,3.0,4,4.1,1.0,2.0,446.0,408.73,60,2.0,False,2.0,1,3.0,7,2To5Years
True,56,0.0,1400.0,FI,15.01,4.0,UpTo4Years,3.0,5,633.04,0.0,3.0,1845.0,1172.31,60,1.0,True,0.0,0,3.0,3,MoreThan25Years
True,31,0.0,1060.0,ES,33.6,4.0,MoreThan5Years,3.0,7,110.27,0.0,8.0,1145.0,1440.0,60,1.0,True,0.0,2,8.0,7,10To15Years
True,33,0.0,6000.0,FI,27.6,3.0,UpTo3Years,3.0,5,1187.29,0.0,6.0,2800.0,1641.0,60,1.0,True,0.0,3,6.0,7,5To10Years
False,25,2200.0,1500.0,EE,55.59,4.0,MoreThan5Years,3.0,8,144.13,0.0,1.0,1000.0,859.44,12,3.0,False,1.0,0,3.0,0,10To15Years
False,46,1000.0,1500.0,EE,52.81,3.0,UpTo4Years,3.0,5,16.08,1.0,1.0,850.0,809.96,18,1.0,False,1.0,1,7.0,5,MoreThan25Years
False,46,0.0,1600.0,EE,48.08,3.0,MoreThan5Years,3.0,3,102.02,0.0,4.0,678.0,522.0,60,1.0,True,0.0,0,13.0,0,15To25Years
True,27,6450.0,3000.0,ES,36.8,4.0,MoreThan5Years,3.0,6,338.21,1.0,2.0,1089.0,828.15,60,3.0,False,1.0,1,9.0,7,10To15Years
False,25,0.0,500.0,EE,16.91,4.0,UpTo1Year,3.0,2,207.02,0.0,6.0,550.0,365.0,6,2.0,True,0.0,0,11.0,5,5To10Years
False,29,0.0,8290.0,EE,63.92,4.0,UpTo1Year,3.0,11,26.03,0.0,4.0,765.0,651.0,60,2.0,True,0.0,0,8.0,0,5To10Years
True,53,0.0,3000.0,FI,3.27,4.0,MoreThan5Years,3.0,3,875.04,0.0,1.0,2600.0,1640.0,60,1.0,True,0.0,0,16.0,3,MoreThan25Years
True,39,2000.0,3500.0,EE,25.33,4.0,UpTo2Years,5.0,5,573.48,0.0,1.0,2000.0,1327.64,60,1.0,False,1.0,2,6.0,6,15To25Years
False,37,0.0,4000.0,FI,67.41,4.0,UpTo3Years,3.0,6,52.83,1.0,4.0,2040.0,1772.0,12,2.0,True,0.0,0,7.0,0,15To25Years
False,30,0.0,3000.0,EE,21.07,4.0,UpTo1Year,3.0,1,194.39,1.0,2.0,563.0,250.0,60,1.0,False,0.0,0,9.0,7,2To5Years
True,33,0.0,3000.0,FI,50.14,5.0,UpTo1Year,3.0,7,86.73,0.0,8.0,2300.0,2369.0,60,1.0,True,0.0,2,7.0,2,10To15Years
False,38,4500.0,3300.0,ES,62.35,5.0,MoreThan5Years,3.0,9,90.8,1.0,2.0,1184.0,1038.0,60,4.0,False,2.0,0,14.0,8,15To25Years
True,26,0.0,530.0,EE,60.32,5.0,UpTo3Years,3.0,6,120.27,0.0,3.0,1233.0,1079.0,24,3.0,True,0.0,0,11.0,7,5To10Years
True,24,0.0,2000.0,FI,50.87,3.0,UpTo3Years,3.0,4,363.94,0.0,4.0,1899.0,1469.0,60,2.0,True,0.0,0,8.0,7,5To10Years
False,26,0.0,5000.0,EE,18.35,4.0,UpTo3Years,3.0,2,307.8,0.0,8.0,1020.0,525.0,60,3.0,True,0.0,0,13.0,2,2To5Years
False,36,1600.0,500.0,EE,29.0,4.0,MoreThan5Years,3.0,6,139.14,1.0,8.0,865.0,712.0,60,1.0,False,1.0,1,7.0,2,15To25Years
True,35,3000.0,1500.0,EE,10.92,5.0,UpTo3Years,3.0,5,15.09,1.0,1.0,1052.0,1055.8,60,2.0,False,1.0,1,18.0,2,10To15Years
False,49,0.0,2655.0,EE,26.11,3.0,MoreThan5Years,3.0,2,0.49,1.0,2.0,339.0,355.0,60,4.0,True,0.0,0,7.0,2,MoreThan25Years
False,49,10000.0,2550.0,EE,26.46,5.0,MoreThan5Years,3.0,5,51.31,0.0,1.0,2274.0,2220.16,60,1.0,False,1.0,2,7.0,7,15To25Years
True,38,0.0,700.0,EE,53.64,4.0,MoreThan5Years,3.0,13,179.61,1.0,1.0,1097.0,910.0,36,2.0,True,0.0,5,19.0,2,5To10Years
False,53,3800.0,1500.0,EE,16.49,3.0,MoreThan5Years,4.0,5,617.0,1.0,1.0,2329.0,1667.54,60,1.0,False,3.0,0,11.0,2,15To25Years
True,36,5200.0,5000.0,EE,33.48,4.0,UpTo2Years,5.0,4,224.32,0.0,1.0,1600.0,1130.64,60,2.0,False,1.0,2,1.0,3,10To15Years
True,54,3000.0,4500.0,FI,36.53,4.0,UpTo1Year,3.0,7,81.81,1.0,1.0,1342.0,1391.52,60,3.0,False,1.0,0,1.0,2,MoreThan25Years
True,59,500.0,2500.0,FI,35.04,3.0,UpTo2Years,6.0,3,279.57,0.0,1.0,1200.0,776.24,36,1.0,False,1.0,0,6.0,0,MoreThan25Years
False,30,0.0,3720.0,ES,60.14,5.0,MoreThan5Years,3.0,6,65.76,0.0,2.0,1043.0,979.0,60,2.0,True,0.0,0,8.0,2,5To10Years
False,25,0.0,2000.0,EE,22.5,5.0,UpTo3Years,3.0,6,306.0,1.0,1.0,1200.0,1319.0,48,2.0,True,0.0,0,1.0,7,5To10Years
True,46,0.0,530.0,ES,54.58,2.0,MoreThan5Years,3.0,6,27.88,0.0,1.0,832.0,917.0,60,3.0,True,0.0,0,1.0,1,15To25Years
True,35,0.0,1500.0,EE,30.43,4.0,UpTo2Years,3.0,3,365.46,0.0,4.0,922.0,502.0,60,2.0,True,0.0,0,7.0,2,15To25Years
True,26,0.0,1000.0,ES,31.54,3.0,MoreThan5Years,3.0,5,245.62,0.0,2.0,870.0,867.0,60,3.0,True,0.0,0,5.0,0,5To10Years
False,21,0.0,3500.0,EE,37.52,3.0,UpTo1Year,3.0,3,97.4,1.0,3.0,556.0,577.0,36,2.0,True,0.0,1,1.0,7,LessThan2Years
False,42,5300.0,3000.0,EE,35.79,4.0,MoreThan5Years,3.0,9,41.54,1.0,1.0,792.0,981.0,60,2.0,False,1.0,1,3.0,0,10To15Years
False,45,0.0,2000.0,EE,9.91,3.0,UpTo3Years,3.0,2,1502.18,0.0,1.0,2500.0,900.0,36,1.0,True,0.0,2,1.0,2,2To5Years
True,28,0.0,500.0,EE,2.96,4.0,UpTo3Years,3.0,1,526.28,1.0,3.0,800.0,250.0,60,3.0,True,0.0,0,18.0,5,5To10Years
False,21,2000.0,2000.0,EE,31.69,4.0,UpTo1Year,3.0,3,434.97,1.0,4.0,1133.0,497.64,12,2.0,False,1.0,1,1.0,7,2To5Years
False,33,0.0,1000.0,EE,10.47,4.0,UpTo1Year,3.0,1,642.92,1.0,2.0,1080.0,324.0,12,2.0,True,0.0,2,1.0,7,10To15Years
True,38,800.0,2000.0,EE,13.94,2.0,MoreThan5Years,3.0,1,120.06,1.0,1.0,430.0,250.0,60,3.0,False,1.0,0,16.0,7,5To10Years
False,32,900.0,5500.0,EE,26.78,4.0,MoreThan5Years,3.0,6,276.79,0.0,8.0,1218.0,785.0,60,1.0,False,1.0,2,3.0,6,5To10Years
True,28,1700.0,1500.0,EE,55.7,4.0,UpTo5Years,3.0,9,62.52,0.0,8.0,1518.0,1478.0,36,2.0,False,1.0,1,3.0,6,5To10Years
True,41,2100.0,7500.0,FI,52.32,3.0,UpTo1Year,3.0,6,371.23,1.0,4.0,2100.0,1605.57,60,1.0,False,1.0,0,19.0,7,2To5Years
False,21,250.0,1000.0,EE,12.72,4.0,UpTo1Year,3.0,2,601.39,0.0,7.0,1050.0,403.0,60,3.0,False,1.0,0,6.0,6,2To5Years
True,26,0.0,2500.0,EE,33.55,2.0,UpTo1Year,3.0,5,73.59,1.0,3.0,487.0,650.35,60,2.0,True,0.0,1,7.0,0,LessThan2Years
False,46,0.0,500.0,EE,7.61,3.0,UpTo1Year,3.0,2,350.54,1.0,4.0,650.0,275.0,36,3.0,True,0.0,0,1.0,7,LessThan2Years
False,33,500.0,1000.0,ES,43.67,5.0,UpTo1Year,4.0,5,269.65,0.0,1.0,1100.0,1351.0,60,1.0,True,1.0,1,16.0,0,10To15Years
True,55,0.0,900.0,ES,2.89,5.0,UpTo1Year,4.0,3,1453.35,0.0,4.0,3000.0,1485.0,48,1.0,True,0.0,4,1.0,7,15To25Years
True,49,0.0,10000.0,EE,22.37,4.0,UpTo2Years,5.0,1,952.58,0.0,3.0,2000.0,600.0,60,2.0,True,0.0,0,8.0,3,10To15Years
False,32,500.0,2100.0,EE,69.66,4.0,UpTo2Years,3.0,8,4.06,0.0,3.0,1091.0,1078.52,60,2.0,False,1.0,2,10.0,0,5To10Years
False,50,0.0,2500.0,EE,13.59,5.0,MoreThan5Years,5.0,1,507.73,0.0,1.0,900.0,270.0,36,1.0,True,0.0,1,12.0,3,MoreThan25Years
True,44,0.0,9900.0,EE,34.18,2.0,UpTo3Years,3.0,5,76.36,1.0,8.0,1064.0,699.0,60,2.0,True,0.0,1,12.0,2,MoreThan25Years
True,51,0.0,4250.0,ES,47.39,3.0,MoreThan5Years,3.0,7,174.38,1.0,1.0,1280.0,1154.0,60,4.0,True,0.0,1,14.0,7,10To15Years
True,40,9390.0,1595.0,EE,43.96,2.0,MoreThan5Years,3.0,6,265.64,1.0,7.0,1020.0,699.9,60,1.0,False,4.0,1,1.0,7,15To25Years
False,26,2100.0,3190.0,EE,45.0,2.0,UpTo3Years,3.0,8,51.94,0.0,2.0,549.0,659.69,60,1.0,False,3.0,1,1.0,0,2To5Years
True,46,1215.0,2500.0,FI,41.62,3.0,UpTo5Years,3.0,4,431.15,1.0,7.0,1595.0,1088.11,60,1.0,False,1.0,1,17.0,7,10To15Years
True,26,0.0,1380.0,EE,15.92,4.0,UpTo1Year,3.0,4,279.73,1.0,1.0,630.0,625.0,60,2.0,True,0.0,0,7.0,2,5To10Years
True,37,1000.0,7500.0,FI,29.25,3.0,UpTo5Years,6.0,3,15.66,0.0,1.0,1068.0,773.61,60,3.0,False,1.0,0,6.0,2,2To5Years
False,39,6000.0,3000.0,EE,46.98,4.0,UpTo5Years,3.0,7,55.23,0.0,6.0,1000.0,1060.06,60,4.0,False,2.0,1,1.0,0,15To25Years
True,43,1235.0,2000.0,ES,47.85,3.0,UpTo3Years,3.0,2,37.51,0.0,1.0,743.0,598.44,60,3.0,False,1.0,0,1.0,2,15To25Years
False,49,2500.0,500.0,EE,28.52,5.0,UpTo4Years,3.0,3,352.62,0.0,7.0,850.0,477.22,36,2.0,False,1.0,1,1.0,2,MoreThan25Years
False,42,3000.0,1595.0,ES,57.55,3.0,UpTo1Year,3.0,5,149.42,0.0,3.0,1200.0,994.41,60,1.0,False,1.0,4,9.0,4,15To25Years
True,51,0.0,3190.0,FI,42.85,4.0,MoreThan5Years,3.0,7,140.32,1.0,1.0,1990.0,2556.0,60,1.0,True,0.0,0,15.0,4,MoreThan25Years
True,41,0.0,10000.0,FI,67.23,4.0,UpTo3Years,3.0,9,50.48,1.0,3.0,1811.0,1524.0,60,4.0,True,0.0,2,17.0,0,5To10Years
False,43,0.0,10100.0,EE,25.35,5.0,UpTo3Years,3.0,5,468.78,1.0,7.0,1050.0,588.0,60,2.0,True,0.0,3,4.0,7,15To25Years
True,26,0.0,2500.0,ES,39.19,3.0,UpTo1Year,4.0,1,75.69,1.0,1.0,700.0,350.0,12,1.0,True,0.0,0,7.0,3,2To5Years
True,52,9600.0,7440.0,EE,39.75,4.0,UpTo2Years,3.0,5,262.18,0.0,1.0,865.0,515.39,60,4.0,False,3.0,0,8.0,7,15To25Years
True,40,0.0,3190.0,ES,27.2,5.0,MoreThan5Years,3.0,2,701.84,0.0,1.0,1640.0,792.0,60,1.0,True,0.0,1,7.0,0,15To25Years
True,42,0.0,3000.0,ES,50.18,4.0,UpTo4Years,3.0,5,297.36,0.0,2.0,1500.0,1097.0,60,2.0,True,0.0,2,10.0,7,15To25Years
False,57,6300.0,4785.0,EE,35.16,4.0,MoreThan5Years,3.0,8,334.18,1.0,3.0,958.0,649.71,60,2.0,False,3.0,0,7.0,2,10To15Years
True,23,2000.0,800.0,EE,23.42,4.0,UpTo1Year,3.0,2,83.91,0.0,3.0,436.0,322.75,60,2.0,False,1.0,0,3.0,1,2To5Years
False,54,2950.0,2655.0,EE,9.95,5.0,MoreThan5Years,3.0,2,286.17,1.0,1.0,1144.0,744.0,60,4.0,False,1.0,0,11.0,2,MoreThan25Years
False,61,0.0,2125.0,EE,28.28,2.0,UpTo3Years,3.0,4,36.86,1.0,1.0,400.0,437.0,60,3.0,True,0.0,0,9.0,2,MoreThan25Years
True,28,0.0,2500.0,EE,11.61,3.0,UpTo2Years,3.0,2,981.02,1.0,1.0,1679.0,564.0,36,3.0,True,0.0,2,8.0,6,5To10Years
True,44,900.0,1200.0,EE,11.16,4.0,MoreThan5Years,3.0,4,681.76,0.0,3.0,1158.0,437.67,60,2.0,False,1.0,0,6.0,7,10To15Years
False,23,1500.0,1500.0,EE,30.06,4.0,UpTo3Years,3.0,3,260.55,1.0,1.0,730.0,698.71,36,3.0,False,1.0,0,1.0,7,5To10Years
False,29,800.0,500.0,EE,19.62,3.0,UpTo2Years,3.0,5,654.98,0.0,3.0,1300.0,625.62,60,3.0,False,1.0,0,6.0,2,5To10Years
True,32,0.0,3190.0,ES,46.93,5.0,UpTo1Year,3.0,5,113.34,1.0,2.0,873.0,1023.0,60,3.0,True,0.0,0,4.0,2,2To5Years
True,43,0.0,500.0,FI,28.38,4.0,MoreThan5Years,3.0,4,362.23,1.0,8.0,2311.0,1933.0,60,1.0,True,0.0,0,1.0,2,15To25Years
True,41,0.0,3000.0,FI,27.89,4.0,UpTo4Years,3.0,4,968.47,1.0,3.0,2300.0,1160.0,36,3.0,True,0.0,0,8.0,6,15To25Years
True,32,0.0,1595.0,EE,60.77,2.0,UpTo1Year,3.0,10,92.31,0.0,2.0,1000.0,1107.0,60,2.0,True,0.0,1,1.0,7,10To15Years
True,34,0.0,10630.0,ES,37.13,3.0,UpTo4Years,4.0,2,657.45,1.0,2.0,2000.0,800.0,60,1.0,True,0.0,1,9.0,3,5To10Years
True,31,2700.0,600.0,EE,54.64,3.0,UpTo5Years,3.0,6,3.09,1.0,1.0,558.0,578.65,60,2.0,False,1.0,2,9.0,7,10To15Years
False,35,2000.0,600.0,EE,32.1,1.0,MoreThan5Years,3.0,5,232.07,0.0,2.0,710.0,460.95,60,3.0,False,1.0,0,3.0,7,5To10Years
False,35,2440.0,1060.0,ES,60.94,5.0,MoreThan5Years,3.0,12,176.6,0.0,1.0,1942.0,2023.26,60,3.0,False,1.0,0,5.0,5,10To15Years
False,53,0.0,3000.0,EE,40.22,4.0,MoreThan5Years,3.0,4,290.86,0.0,1.0,975.0,599.0,60,1.0,True,0.0,1,8.0,0,MoreThan25Years
False,31,0.0,2125.0,FI,6.44,5.0,UpTo3Years,5.0,2,1334.76,0.0,4.0,2100.0,680.0,60,3.0,True,0.0,0,11.0,6,10To15Years
True,61,0.0,5500.0,EE,36.55,4.0,UpTo2Years,3.0,3,178.94,1.0,7.0,676.0,598.27,60,1.0,True,0.0,0,7.0,7,MoreThan25Years
False,68,2600.0,500.0,EE,52.06,3.0,UpTo4Years,6.0,5,28.54,1.0,4.0,581.0,525.28,24,4.0,False,2.0,0,9.0,7,MoreThan25Years
False,21,1100.0,1000.0,EE,37.34,2.0,UpTo4Years,3.0,3,55.16,1.0,4.0,487.0,534.0,60,2.0,False,1.0,1,1.0,7,2To5Years
False,47,0.0,6500.0,EE,53.39,4.0,MoreThan5Years,3.0,3,68.34,1.0,1.0,683.0,491.0,60,2.0,True,0.0,0,3.0,2,MoreThan25Years
True,25,0.0,3000.0,EE,50.29,4.0,UpTo1Year,3.0,6,125.31,1.0,3.0,755.0,672.0,60,2.0,True,0.0,0,11.0,0,2To5Years
True,55,5500.0,500.0,EE,47.0,4.0,UpTo4Years,3.0,6,174.02,0.0,3.0,800.0,810.31,60,2.0,False,1.0,0,1.0,2,2To5Years
False,51,3200.0,5315.0,EE,68.72,4.0,MoreThan5Years,3.0,11,13.72,0.0,8.0,1070.0,1259.47,60,2.0,False,1.0,1,15.0,0,MoreThan25Years
True,25,10850.0,2500.0,EE,63.62,5.0,MoreThan5Years,3.0,10,89.37,1.0,1.0,1400.0,1451.17,60,3.0,False,5.0,0,11.0,5,10To15Years
True,33,0.0,7600.0,FI,22.94,3.0,MoreThan5Years,3.0,3,300.01,0.0,8.0,1700.0,1140.0,60,3.0,True,0.0,0,1.0,0,10To15Years
True,59,0.0,9565.0,FI,58.23,5.0,MoreThan5Years,3.0,7,270.61,0.0,4.0,2300.0,2150.0,60,1.0,True,0.0,0,16.0,0,MoreThan25Years
True,44,5000.0,3000.0,EE,36.11,2.0,MoreThan5Years,3.0,5,130.0,0.0,8.0,720.0,605.54,60,2.0,False,1.0,3,19.0,6,2To5Years
True,41,3000.0,2400.0,EE,54.68,2.0,MoreThan5Years,3.0,7,67.24,0.0,3.0,700.0,1088.91,60,3.0,False,1.0,0,6.0,0,15To25Years
False,27,3300.0,2000.0,EE,29.48,5.0,UpTo3Years,2.0,4,159.0,1.0,7.0,580.0,476.59,60,1.0,False,1.0,0,16.0,0,2To5Years
True,46,0.0,1500.0,EE,14.35,4.0,UpTo5Years,2.0,5,6.96,0.0,1.0,300.0,487.0,60,3.0,False,0.0,0,1.0,2,5To10Years
True,38,7000.0,1275.0,EE,61.17,3.0,MoreThan5Years,3.0,9,43.95,1.0,4.0,757.0,1038.19,60,3.0,False,2.0,1,7.0,7,10To15Years
True,33,0.0,6000.0,EE,52.56,2.0,MoreThan5Years,3.0,4,34.61,0.0,3.0,600.0,538.0,60,2.0,False,0.0,1,1.0,6,5To10Years
True,56,0.0,5200.0,EE,45.59,4.0,MoreThan5Years,6.0,4,78.64,1.0,1.0,604.0,707.0,60,2.0,True,0.0,0,16.0,0,15To25Years
True,25,2800.0,1595.0,EE,27.21,3.0,UpTo5Years,3.0,3,295.96,0.0,3.0,750.0,383.15,60,2.0,False,1.0,0,10.0,0,5To10Years
True,50,0.0,3000.0,FI,24.98,4.0,MoreThan5Years,3.0,3,743.84,1.0,1.0,1658.0,800.0,60,1.0,True,0.0,0,16.0,2,15To25Years
False,32,1400.0,600.0,EE,18.62,5.0,UpTo4Years,3.0,8,347.07,1.0,1.0,1138.0,774.05,60,1.0,False,1.0,0,10.0,7,10To15Years
True,41,0.0,10000.0,FI,14.25,5.0,UpTo3Years,5.0,1,1337.9,0.0,1.0,2400.0,720.0,60,1.0,True,0.0,0,9.0,5,MoreThan25Years
False,35,0.0,3190.0,FI,46.09,5.0,MoreThan5Years,3.0,11,242.75,1.0,8.0,2893.0,2776.0,60,1.0,True,0.0,3,10.0,0,15To25Years
True,65,0.0,8505.0,FI,50.65,2.0,UpTo1Year,6.0,8,92.17,0.0,5.0,1200.0,974.0,60,4.0,True,0.0,0,1.0,7,15To25Years
True,26,0.0,2500.0,EE,61.39,5.0,UpTo1Year,3.0,7,97.88,0.0,7.0,1129.0,1648.0,48,2.0,True,0.0,0,8.0,0,5To10Years
True,26,5400.0,3720.0,EE,38.1,2.0,UpTo4Years,3.0,3,287.09,0.0,4.0,900.0,571.58,60,1.0,False,1.0,1,19.0,7,5To10Years
False,54,0.0,10630.0,FI,48.29,4.0,UpTo2Years,3.0,8,184.5,0.0,4.0,2600.0,3005.0,60,1.0,True,0.0,0,9.0,0,MoreThan25Years
True,42,3000.0,3190.0,ES,46.14,3.0,UpTo2Years,3.0,5,215.58,0.0,2.0,1050.0,1088.62,60,3.0,False,1.0,0,16.0,5,15To25Years
False,53,2000.0,5315.0,EE,15.21,4.0,MoreThan5Years,3.0,3,795.8,0.0,1.0,2000.0,990.72,60,3.0,False,1.0,0,6.0,2,10To15Years
True,30,0.0,7000.0,EE,58.55,4.0,UpTo1Year,3.0,2,58.42,0.0,6.0,744.0,450.0,60,2.0,True,0.0,0,8.0,2,5To10Years
False,53,0.0,1500.0,FI,20.63,5.0,UpTo1Year,3.0,4,937.52,0.0,1.0,1898.0,951.0,48,1.0,True,0.0,1,17.0,7,MoreThan25Years
False,25,0.0,1595.0,EE,37.62,4.0,TrialPeriod,3.0,4,61.91,1.0,1.0,500.0,454.0,60,2.0,True,0.0,1,10.0,2,5To10Years
False,39,0.0,4000.0,EE,31.79,4.0,UpTo4Years,3.0,2,168.82,1.0,1.0,614.0,289.0,36,2.0,True,0.0,0,3.0,8,10To15Years
True,32,1900.0,7000.0,ES,49.55,3.0,MoreThan5Years,4.0,9,276.04,1.0,1.0,1350.0,1249.32,60,3.0,False,2.0,2,11.0,7,10To15Years
True,33,3190.0,2655.0,ES,60.29,5.0,UpTo1Year,3.0,8,9.74,1.0,3.0,906.0,1185.06,60,3.0,False,1.0,0,14.0,7,5To10Years
False,25,0.0,3000.0,EE,34.06,4.0,UpTo2Years,3.0,4,123.22,1.0,7.0,566.0,332.85,60,2.0,True,0.0,2,1.0,2,2To5Years
True,53,1300.0,3190.0,ES,36.26,2.0,MoreThan5Years,3.0,5,387.52,0.0,4.0,1157.0,560.94,60,3.0,False,1.0,0,9.0,8,15To25Years
True,65,0.0,2000.0,FI,45.33,2.0,MoreThan5Years,6.0,4,200.29,1.0,1.0,1281.0,1239.0,36,1.0,True,0.0,0,9.0,0,MoreThan25Years
True,32,0.0,4250.0,FI,31.29,3.0,MoreThan5Years,3.0,7,42.98,1.0,7.0,1416.0,1564.0,60,2.0,True,0.0,1,9.0,7,5To10Years
True,32,16400.0,1700.0,EE,56.41,2.0,MoreThan5Years,3.0,9,107.85,0.0,1.0,821.0,923.0,60,3.0,False,3.0,1,19.0,7,5To10Years
True,51,0.0,5845.0,FI,40.56,3.0,UpTo5Years,6.0,9,115.79,0.0,4.0,1036.0,1355.0,60,2.0,True,0.0,0,6.0,0,10To15Years
False,47,0.0,1000.0,EE,10.26,4.0,MoreThan5Years,3.0,1,243.57,1.0,7.0,550.0,250.0,24,1.0,True,0.0,0,7.0,7,MoreThan25Years
False,30,2000.0,1595.0,ES,45.74,3.0,MoreThan5Years,3.0,7,138.31,1.0,8.0,900.0,1376.0,60,3.0,False,1.0,0,1.0,7,10To15Years
True,45,4000.0,5845.0,EE,37.45,5.0,MoreThan5Years,3.0,8,386.18,0.0,3.0,1185.0,703.61,60,3.0,False,2.0,0,16.0,2,10To15Years
True,49,0.0,740.0,FI,2.07,2.0,UpTo2Years,2.0,1,804.4,0.0,5.0,1332.0,500.0,60,1.0,True,0.0,2,11.0,2,LessThan2Years
False,65,8220.0,10630.0,ES,68.68,4.0,UpTo2Years,4.0,7,23.77,0.0,1.0,1800.0,1941.05,60,3.0,False,3.0,0,7.0,2,MoreThan25Years
True,66,3000.0,3190.0,FI,63.28,3.0,MoreThan5Years,6.0,18,185.53,0.0,1.0,2755.0,3092.65,60,4.0,False,1.0,0,10.0,0,MoreThan25Years
False,43,1500.0,3080.0,FI,57.5,2.0,MoreThan5Years,5.0,9,52.47,0.0,3.0,1300.0,1495.59,60,4.0,False,1.0,1,6.0,7,15To25Years
False,43,3300.0,3000.0,EE,26.64,4.0,MoreThan5Years,3.0,6,613.8,0.0,8.0,1900.0,1190.49,48,1.0,False,1.0,1,18.0,2,15To25Years
False,35,700.0,700.0,EE,16.22,5.0,UpTo3Years,3.0,5,298.76,1.0,1.0,729.0,407.99,48,1.0,False,1.0,2,16.0,7,10To15Years
False,43,0.0,2125.0,EE,17.56,5.0,UpTo3Years,3.0,1,8.85,0.0,4.0,314.0,250.0,60,1.0,True,0.0,2,10.0,7,15To25Years
False,23,0.0,1100.0,EE,43.6,4.0,UpTo2Years,3.0,4,3.82,1.0,2.0,450.0,440.0,60,3.0,True,0.0,0,1.0,7,2To5Years
True,31,0.0,5000.0,FI,34.6,5.0,MoreThan5Years,3.0,6,202.66,1.0,8.0,1900.0,1504.0,60,1.0,True,0.0,2,17.0,0,5To10Years
False,40,0.0,10630.0,EE,57.06,5.0,MoreThan5Years,5.0,7,102.07,1.0,8.0,820.0,1038.0,60,2.0,True,0.0,2,9.0,0,15To25Years
True,32,0.0,1060.0,ES,56.29,3.0,UpTo1Year,3.0,6,87.1,1.0,3.0,1000.0,1117.0,60,3.0,True,0.0,0,14.0,2,10To15Years
True,39,1600.0,3000.0,EE,26.8,5.0,UpTo3Years,3.0,4,604.81,0.0,4.0,1400.0,703.5,60,2.0,False,1.0,1,3.0,7,15To25Years
True,24,0.0,500.0,EE,19.31,4.0,UpTo4Years,3.0,3,444.67,0.0,2.0,944.0,481.0,60,3.0,True,0.0,0,8.0,2,5To10Years
True,34,3800.0,6000.0,EE,40.5,2.0,MoreThan5Years,3.0,7,240.02,0.0,2.0,1200.0,1008.45,60,3.0,False,1.0,0,3.0,6,15To25Years
True,46,3000.0,3505.0,EE,47.87,4.0,UpTo2Years,3.0,5,91.44,1.0,1.0,655.0,622.53,60,3.0,False,1.0,2,3.0,6,2To5Years
False,68,3200.0,1595.0,EE,23.5,4.0,UpTo4Years,3.0,4,47.59,0.0,7.0,389.0,515.1,60,1.0,False,2.0,0,1.0,0,2To5Years
False,21,0.0,4000.0,FI,40.99,4.0,UpTo3Years,3.0,3,609.26,0.0,2.0,2100.0,1230.0,60,3.0,True,0.0,0,6.0,6,2To5Years
False,37,4960.0,2000.0,ES,29.67,3.0,MoreThan5Years,3.0,6,517.82,1.0,1.0,1878.0,1287.42,60,3.0,False,1.0,0,11.0,5,5To10Years
False,37,0.0,10000.0,EE,17.09,2.0,MoreThan5Years,4.0,4,449.5,0.0,1.0,1700.0,1823.0,60,1.0,True,0.0,1,19.0,2,10To15Years
True,53,850.0,10630.0,ES,64.74,5.0,MoreThan5Years,4.0,9,131.62,0.0,1.0,2500.0,2571.0,60,3.0,True,1.0,0,6.0,7,15To25Years
False,40,0.0,500.0,EE,1.87,4.0,UpTo4Years,3.0,1,471.27,1.0,1.0,735.0,250.0,60,3.0,True,0.0,0,14.0,5,2To5Years
True,51,740.0,3190.0,FI,46.62,3.0,MoreThan5Years,6.0,10,103.14,0.0,1.0,1130.0,1608.47,60,1.0,False,1.0,0,17.0,7,MoreThan25Years
False,30,0.0,3000.0,EE,6.79,4.0,UpTo1Year,5.0,3,1007.86,0.0,1.0,1990.0,861.0,36,3.0,True,0.0,0,6.0,2,10To15Years
True,52,0.0,4250.0,ES,23.13,2.0,MoreThan5Years,3.0,1,518.64,0.0,2.0,1130.0,350.0,60,3.0,True,0.0,0,1.0,2,5To10Years
True,57,0.0,5315.0,EE,64.28,5.0,MoreThan5Years,3.0,8,21.51,1.0,1.0,760.0,768.0,60,4.0,True,0.0,0,16.0,7,MoreThan25Years
True,24,6300.0,3190.0,EE,45.21,4.0,UpTo1Year,3.0,4,138.98,1.0,7.0,710.0,714.24,60,2.0,False,3.0,0,3.0,2,2To5Years
True,53,3000.0,3000.0,EE,40.43,3.0,UpTo5Years,3.0,4,126.51,0.0,1.0,632.0,682.22,60,1.0,False,1.0,0,8.0,2,MoreThan25Years
True,35,2500.0,1500.0,EE,19.6,2.0,MoreThan5Years,3.0,2,428.4,0.0,2.0,850.0,350.94,60,3.0,False,1.0,0,3.0,2,10To15Years
False,65,700.0,1000.0,EE,28.09,3.0,UpTo5Years,6.0,2,0.23,1.0,7.0,348.0,321.02,60,1.0,False,1.0,0,1.0,7,MoreThan25Years
